3,19766
1,19766
0,19766
3,20599
3,21349
3,21599
0,21599
2,22099
1,22516
0,23016
1,23266
0,23516
2,23516
1,23516
1,25349
2,26682
2,27141
3,27141
1,27141
1,28057
3,28724
3,28974
1,28974
0,28974
1,29474
2,29682
3,29891
3,30391
2,30599
3,30891
1,30891
2,30891
0,31766
1,32099
2,32474
0,32766
1,32766
2,32766
0,34099
0,34557
2,34557
3,34557
1,35474
1,36099
2,36391
3,36391
1,36391
1,36849
0,37349
0,37766
1,38057
0,38266
2,38266
1,38266
1,40099
3,40099
2,40557
1,41016
0,41266
2,41474
0,41724
0,41974
2,41974
1,42224
1,42432
0,42641
1,42891
1,43307
1,43557
0,43807
3,43807
2,44266
1,44682
0,44932
1,45141
2,45391
1,45641
2,45641
0,45891
3,46099
0,46557
0,47016
2,47224
0,47474
3,47474
1,47932
0,48391
1,48599
2,48849
0,49099
0,49349
2,49349
1,49599
1,49807
0,50016
1,50224
1,50682
1,50932
3,51182
0,51182
2,51641
3,52057
1,52307
2,52557
3,52766
1,53016
2,53016
0,53474
2,53932
3,54391
2,54599
0,54849
3,54849
0,56016
1,56224
0,56474
1,56724
2,56724
3,58099
1,58099
0,58099
0,59932
2,59932
3,59932
2,62224
0,62224
1,64099
2,64099
3,64099
0,65474
1,65474
3,65474
2,67307
3,67307
0,67307
1,71474
2,71474
3,71474
1,71932
2,72391
2,73099
2,73349
1,73349
0,73349
3,73766
0,74224
2,74682
3,74932
3,75182
2,75182
3,77016
0,77016
1,77016
1,78016
2,78391
2,78807
0,78807
1,79766
1,80432
1,80682
3,80682
0,80682
1,81141
2,81349
3,81599
1,81599
2,82057
1,82307
2,82557
1,82557
0,83182
2,83432
3,83724
2,84016
0,84349
2,84349
3,84349
1,85307
2,85766
2,86224
0,86224
1,87141
0,87807
0,88057
1,88057
3,88057
1,88557
0,89016
2,89016
1,89474
0,89724
1,89974
0,89974
3,91807
2,92516
1,92724
0,92724
2,92974
1,93182
2,93432
1,93682
2,93682
2,93891
2,94099
0,94307
2,94557
2,95016
2,95224
2,95474
0,95474
3,95474
0,95932
2,96349
1,96557
0,96807
1,97057
1,97307
0,97307
2,97516
3,97766
1,98224
2,98682
3,98932
1,99182
2,99182
3,99182
0,99599
0,100099
3,100099
2,100307
0,100557
2,100766
2,101016
0,101224
0,101432
3,101682
0,101974
0,102391
0,102599
1,102849
3,102891
2,103307
0,103766
1,104016
2,104266
1,104474
2,104724
3,104932
1,105141
3,105599
1,106057
3,106307
1,106557
3,106557
0,107016
2,107474
1,107724
0,107932
1,108141
0,108349
2,108349
1,108599
1,108849
3,109057
1,109307
1,109766
1,110016
3,110266
2,110724
1,111182
2,111391
1,111641
2,111849
1,112141
3,112349
2,112557
3,112974
3,113432
2,113724
2,113932
3,113932
1,114349
0,114807
1,115057
0,115307
1,115557
0,115766
1,115974
1,116224
3,116432
1,116682
1,117141
1,117391
3,117641
1,118057
0,118516
1,118766
0,119016
1,119266
0,119432
1,119432
2,119724
3,119932
2,120349
3,120599
2,120849
3,121099
3,121307
1,121766
2,122266
1,122474
2,122724
1,122932
1,123182
2,123182
3,123391
1,123391
2,123599
0,123599
1,123849
3,123849
2,124099
0,124099
0,124307
3,124307
1,124557
2,124557
3,124807
0,124807
2,125016
1,125224
2,125224
0,125474
3,125474
1,125932
3,126182
1,126391
0,126599
3,126807
2,126807
1,127057
0,127057
1,127307
2,127307
0,127516
3,127516
2,127766
1,127766
3,127974
0,127974
1,128224
2,128224
3,128474
0,128474
1,128724
2,128724
3,128724
1,128974
0,129182
1,129640
0,129849
3,130099
0,130307
0,130557
3,130557
1,130724
1,130974
2,131224
3,131432
1,131682
1,131932
3,131932
2,132141
3,132349
2,132599
0,132849
2,133349
0,133557
2,133766
0,134016
0,134224
2,134224
3,134474
1,134724
3,134932
2,135141
1,135391
1,135641
2,135849
2,136099
3,136349
0,136557
3,136807
0,137016
3,137266
0,137474
3,137682
3,137891
0,137891
2,138141
1,138391
2,138599
3,138807
1,139057
3,139307
2,139557
1,139766
2,139974
0,140224
2,140724
0,140932
2,141182
0,141391
0,141641
2,141641
3,141849
1,142099
1,142349
3,142349
0,142557
3,142807
3,143057
0,143266
0,143474
1,143724
2,143932
1,144599
2,144849
1,145099
2,145349
0,146724
1,146724
3,146724
3,148516
0,148516
0,152724
3,152724
1,154141
2,154141
0,156599
3,156599
